experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	136 	sjj 	 T1T2 	 0 	7 	L 	L 	1.0 	0.0 	9 	Z 	P 	0.0 	1.0 	0
main	137 	sjj 	 T1T2 	 0 	6 	R 	R 	1.0 	0.0 	8 	O 	F 	0.0 	1.0 	0
main	138 	sjj 	 T1T2 	 0 	9 	V 	V 	1.0 	0.0 	14 	S 	S 	1.0 	0.0 	0
main	139 	sjj 	 T1T2 	 0 	10 	B 	S 	0.0 	-1.0 	15 	X 	X 	1.0 	0.0 	0
main	140 	sjj 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	20 	A 	A 	1.0 	0.0 	0
main	141 	sjj 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	11 	R 	H 	0.0 	1.0 	0
main	142 	sjj 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	18 	O 	P 	0.0 	-1.0 	0
main	143 	sjj 	 T1T2 	 0 	6 	Q 	Q 	1.0 	0.0 	16 	F 	F 	1.0 	0.0 	0
main	144 	sjj 	 T1T2 	 0 	9 	O 	R 	0.0 	4.0 	10 	H 	O 	0.0 	-1.0 	0
main	145 	sjj 	 T1T2 	 0 	10 	I 	F 	0.0 	-1.0 	18 	T 	T 	1.0 	0.0 	0
main	146 	sjj 	 T1T2 	 0 	7 	Y 	Y 	1.0 	0.0 	8 	G 	Z 	0.0 	1.0 	0
main	147 	sjj 	 T1T2 	 0 	8 	M 	M 	1.0 	0.0 	9 	B 	B 	1.0 	0.0 	0
main	148 	sjj 	 T1T2 	 0 	10 	N 	D 	0.0 	-1.0 	11 	C 	Z 	0.0 	1.0 	0
main	149 	sjj 	 T1T2 	 0 	8 	W 	F 	0.0 	16.0 	16 	H 	H 	1.0 	0.0 	0
