experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	102 	Hubert 	 T1T2 	 0 	6 	X 	X 	1.0 	0.0 	8 	C 	J 	0.0 	-3.0 	0
main	103 	Hubert 	 T1T2 	 0 	8 	L 	L 	1.0 	0.0 	18 	X 	X 	1.0 	0.0 	0
main	104 	Hubert 	 T1T2 	 0 	9 	T 	T 	1.0 	0.0 	14 	S 	A 	0.0 	1.0 	0
main	105 	Hubert 	 T1T2 	 0 	8 	L 	L 	1.0 	0.0 	16 	O 	O 	1.0 	0.0 	0
main	106 	Hubert 	 T1T2 	 0 	6 	Y 	Y 	1.0 	0.0 	16 	U 	U 	1.0 	0.0 	0
main	107 	Hubert 	 T1T2 	 0 	6 	I 	I 	1.0 	0.0 	14 	W 	W 	1.0 	0.0 	0
main	108 	Hubert 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	11 	G 	G 	1.0 	0.0 	0
main	109 	Hubert 	 T1T2 	 0 	7 	F 	F 	1.0 	0.0 	15 	K 	K 	1.0 	0.0 	0
main	110 	Hubert 	 T1T2 	 0 	7 	R 	R 	1.0 	0.0 	12 	B 	X 	0.0 	2.0 	0
main	111 	Hubert 	 T1T2 	 0 	9 	X 	X 	1.0 	0.0 	11 	J 	I 	0.0 	-1.0 	0
main	112 	Hubert 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	17 	U 	Z 	0.0 	-1.0 	0
main	113 	Hubert 	 T1T2 	 0 	6 	S 	S 	1.0 	0.0 	11 	Q 	Q 	1.0 	0.0 	0
main	114 	Hubert 	 T1T2 	 0 	7 	K 	R 	0.0 	-1.0 	8 	G 	K 	0.0 	-1.0 	0
main	115 	Hubert 	 T1T2 	 0 	7 	F 	F 	1.0 	0.0 	17 	C 	C 	1.0 	0.0 	0
main	116 	Hubert 	 T1T2 	 0 	9 	N 	Z 	0.0 	1.0 	10 	Z 	N 	0.0 	-1.0 	0
main	117 	Hubert 	 T1T2 	 0 	9 	I 	I 	1.0 	0.0 	19 	C 	C 	1.0 	0.0 	0
main	118 	Hubert 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	18 	L 	L 	1.0 	0.0 	0
main	119 	Hubert 	 T1T2 	 0 	10 	I 	I 	1.0 	0.0 	15 	V 	V 	1.0 	0.0 	0
main	120 	Hubert 	 T1T2 	 0 	6 	O 	O 	1.0 	0.0 	7 	N 	O 	0.0 	-1.0 	0
main	121 	Hubert 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	20 	S 	S 	1.0 	0.0 	0
main	122 	Hubert 	 T1T2 	 0 	7 	L 	D 	0.0 	-1.0 	9 	S 	L 	0.0 	-2.0 	0
