experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	134 	dxy 	 T1T2 	 0 	10 	D 	D 	1.0 	0.0 	13 	M 	M 	1.0 	0.0 	0
main	135 	dxy 	 T1T2 	 0 	10 	K 	K 	1.0 	0.0 	17 	N 	M 	0.0 	-3.0 	0
main	136 	dxy 	 T1T2 	 0 	8 	Q 	O 	0.0 	14.0 	13 	Z 	J 	0.0 	1.0 	0
main	137 	dxy 	 T1T2 	 0 	10 	E 	E 	1.0 	0.0 	19 	V 	V 	1.0 	0.0 	0
main	138 	dxy 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	17 	L 	L 	1.0 	0.0 	0
main	139 	dxy 	 T1T2 	 0 	9 	E 	E 	1.0 	0.0 	14 	J 	J 	1.0 	0.0 	0
main	140 	dxy 	 T1T2 	 0 	9 	H 	H 	1.0 	0.0 	16 	D 	D 	1.0 	0.0 	0
main	141 	dxy 	 T1T2 	 0 	10 	A 	A 	1.0 	0.0 	11 	X 	X 	1.0 	0.0 	0
main	142 	dxy 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	9 	K 	K 	1.0 	0.0 	0
main	143 	dxy 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	N 	O 	0.0 	-4.0 	0
main	144 	dxy 	 T1T2 	 0 	9 	D 	D 	1.0 	0.0 	18 	U 	U 	1.0 	0.0 	0
main	145 	dxy 	 T1T2 	 0 	8 	M 	M 	1.0 	0.0 	15 	B 	B 	1.0 	0.0 	0
main	146 	dxy 	 T1T2 	 0 	10 	Q 	Q 	1.0 	0.0 	15 	R 	R 	1.0 	0.0 	0
main	147 	dxy 	 T1T2 	 0 	10 	O 	O 	1.0 	0.0 	13 	S 	S 	1.0 	0.0 	0
main	148 	dxy 	 T1T2 	 0 	8 	Q 	Q 	1.0 	0.0 	11 	Z 	Z 	1.0 	0.0 	0
main	149 	dxy 	 T1T2 	 0 	9 	F 	F 	1.0 	0.0 	12 	G 	S 	0.0 	-4.0 	0
