experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	49 	Hubert 	 T1T2 	 0 	9 	H 	H 	1.0 	0.0 	10 	J 	A 	0.0 	8.0 	0
main	50 	Hubert 	 T1T2 	 0 	9 	O 	Z 	0.0 	-1.0 	12 	V 	V 	1.0 	0.0 	0
main	51 	Hubert 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	13 	Y 	U 	0.0 	-2.0 	0
main	52 	Hubert 	 T1T2 	 0 	9 	U 	E 	0.0 	-1.0 	18 	X 	Y 	0.0 	1.0 	0
main	53 	Hubert 	 T1T2 	 0 	10 	S 	S 	1.0 	0.0 	15 	T 	U 	0.0 	-7.0 	0
main	54 	Hubert 	 T1T2 	 0 	8 	U 	U 	1.0 	0.0 	15 	X 	X 	1.0 	0.0 	0
main	55 	Hubert 	 T1T2 	 0 	9 	L 	L 	1.0 	0.0 	14 	H 	H 	1.0 	0.0 	0
main	56 	Hubert 	 T1T2 	 0 	9 	T 	T 	1.0 	0.0 	16 	Q 	Q 	1.0 	0.0 	0
main	57 	Hubert 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	17 	V 	V 	1.0 	0.0 	0
main	58 	Hubert 	 T1T2 	 0 	8 	R 	X 	0.0 	1.0 	9 	X 	R 	0.0 	-1.0 	0
main	59 	Hubert 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	17 	M 	M 	1.0 	0.0 	0
main	60 	Hubert 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	11 	C 	W 	0.0 	-4.0 	0
main	61 	Hubert 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	14 	A 	A 	1.0 	0.0 	0
main	62 	Hubert 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	A 	J 	0.0 	-2.0 	0
main	63 	Hubert 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	16 	H 	H 	1.0 	0.0 	0
main	64 	Hubert 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	19 	M 	W 	0.0 	2.0 	0
main	65 	Hubert 	 T1T2 	 0 	10 	E 	Z 	0.0 	-1.0 	13 	K 	H 	0.0 	-7.0 	0
main	66 	Hubert 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	15 	Q 	T 	0.0 	8.0 	0
main	67 	Hubert 	 T1T2 	 0 	9 	O 	C 	0.0 	-1.0 	12 	T 	Q 	0.0 	-8.0 	0
main	68 	Hubert 	 T1T2 	 0 	8 	O 	J 	0.0 	-1.0 	13 	M 	M 	1.0 	0.0 	0
main	69 	Hubert 	 T1T2 	 0 	8 	M 	M 	1.0 	0.0 	11 	R 	J 	0.0 	-5.0 	0
main	70 	Hubert 	 T1T2 	 0 	8 	O 	J 	0.0 	-1.0 	9 	U 	P 	0.0 	7.0 	0
main	71 	Hubert 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	17 	Y 	T 	0.0 	1.0 	0
main	72 	Hubert 	 T1T2 	 0 	9 	B 	T 	0.0 	-1.0 	18 	W 	W 	1.0 	0.0 	0
main	73 	Hubert 	 T1T2 	 0 	10 	Z 	Z 	1.0 	0.0 	15 	U 	U 	1.0 	0.0 	0
main	74 	Hubert 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	17 	Y 	Y 	1.0 	0.0 	0
