experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	51 	ym 	 T1T2 	 0 	10 	N 	F 	0.0 	1.0 	13 	I 	K 	0.0 	-1.0 	0
main	52 	ym 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	18 	G 	G 	1.0 	0.0 	0
main	53 	ym 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	10 	Z 	Z 	1.0 	0.0 	0
main	54 	ym 	 T1T2 	 0 	10 	O 	D 	0.0 	-1.0 	17 	V 	R 	0.0 	2.0 	0
main	55 	ym 	 T1T2 	 0 	8 	M 	M 	1.0 	0.0 	13 	K 	K 	1.0 	0.0 	0
main	56 	ym 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	15 	D 	Z 	0.0 	1.0 	0
main	57 	ym 	 T1T2 	 0 	9 	C 	M 	0.0 	-1.0 	14 	W 	W 	1.0 	0.0 	0
main	58 	ym 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	19 	P 	P 	1.0 	0.0 	0
main	59 	ym 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	17 	Y 	Z 	0.0 	1.0 	0
main	60 	ym 	 T1T2 	 0 	8 	O 	O 	1.0 	0.0 	15 	U 	M 	0.0 	2.0 	0
main	61 	ym 	 T1T2 	 0 	9 	I 	I 	1.0 	0.0 	12 	C 	R 	0.0 	-4.0 	0
main	62 	ym 	 T1T2 	 0 	9 	X 	X 	1.0 	0.0 	18 	Y 	X 	0.0 	-9.0 	0
main	63 	ym 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	14 	P 	P 	1.0 	0.0 	0
main	64 	ym 	 T1T2 	 0 	8 	T 	T 	1.0 	0.0 	17 	G 	G 	1.0 	0.0 	0
main	65 	ym 	 T1T2 	 0 	9 	X 	X 	1.0 	0.0 	16 	J 	J 	1.0 	0.0 	0
main	66 	ym 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	15 	V 	H 	0.0 	-3.0 	0
main	67 	ym 	 T1T2 	 0 	9 	O 	Q 	0.0 	-1.0 	10 	L 	Q 	0.0 	-2.0 	0
main	68 	ym 	 T1T2 	 0 	10 	A 	A 	1.0 	0.0 	17 	Z 	Z 	1.0 	0.0 	0
main	69 	ym 	 T1T2 	 0 	10 	E 	Y 	0.0 	1.0 	19 	P 	P 	1.0 	0.0 	0
