experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	44 	dzq 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	17 	F 	F 	1.0 	0.0 	0
main	45 	dzq 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	15 	Q 	A 	0.0 	1.0 	0
main	46 	dzq 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	18 	R 	R 	1.0 	0.0 	0
main	47 	dzq 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	17 	X 	X 	1.0 	0.0 	0
main	48 	dzq 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	13 	W 	H 	0.0 	1.0 	0
main	49 	dzq 	 T1T2 	 0 	9 	F 	F 	1.0 	0.0 	12 	T 	X 	0.0 	2.0 	0
main	50 	dzq 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	9 	F 	R 	0.0 	7.0 	0
main	51 	dzq 	 T1T2 	 0 	8 	V 	E 	0.0 	1.0 	11 	H 	S 	0.0 	2.0 	0
main	52 	dzq 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	13 	X 	W 	0.0 	1.0 	0
main	53 	dzq 	 T1T2 	 0 	10 	K 	K 	1.0 	0.0 	11 	M 	G 	0.0 	-5.0 	0
main	54 	dzq 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	16 	D 	M 	0.0 	1.0 	0
main	55 	dzq 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	14 	E 	E 	1.0 	0.0 	0
main	56 	dzq 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	19 	Q 	Q 	1.0 	0.0 	0
main	57 	dzq 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	17 	K 	K 	1.0 	0.0 	0
main	58 	dzq 	 T1T2 	 0 	9 	S 	Z 	0.0 	1.0 	10 	Z 	S 	0.0 	-1.0 	0
main	59 	dzq 	 T1T2 	 0 	8 	W 	H 	0.0 	1.0 	15 	B 	B 	1.0 	0.0 	0
main	60 	dzq 	 T1T2 	 0 	9 	D 	A 	0.0 	2.0 	12 	O 	S 	0.0 	-2.0 	0
main	61 	dzq 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	10 	C 	Z 	0.0 	4.0 	0
main	62 	dzq 	 T1T2 	 0 	8 	I 	A 	0.0 	-1.0 	13 	M 	M 	1.0 	0.0 	0
main	63 	dzq 	 T1T2 	 0 	9 	T 	T 	1.0 	0.0 	18 	M 	M 	1.0 	0.0 	0
main	64 	dzq 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	17 	T 	T 	1.0 	0.0 	0
main	65 	dzq 	 T1T2 	 0 	8 	L 	L 	1.0 	0.0 	11 	A 	A 	1.0 	0.0 	0
main	66 	dzq 	 T1T2 	 0 	8 	M 	M 	1.0 	0.0 	9 	N 	T 	0.0 	10.0 	0
main	67 	dzq 	 T1T2 	 0 	10 	O 	A 	0.0 	1.0 	13 	C 	S 	0.0 	2.0 	0
main	68 	dzq 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	19 	E 	E 	1.0 	0.0 	0
main	69 	dzq 	 T1T2 	 0 	9 	I 	J 	0.0 	1.0 	14 	X 	X 	1.0 	0.0 	0
main	70 	dzq 	 T1T2 	 0 	8 	W 	W 	1.0 	0.0 	15 	Y 	Y 	1.0 	0.0 	0
main	71 	dzq 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	17 	L 	L 	1.0 	0.0 	0
main	72 	dzq 	 T1T2 	 0 	10 	L 	L 	1.0 	0.0 	11 	G 	Q 	0.0 	12.0 	0
main	73 	dzq 	 T1T2 	 0 	9 	O 	G 	0.0 	1.0 	16 	S 	S 	1.0 	0.0 	0
main	74 	dzq 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	15 	O 	E 	0.0 	1.0 	0
main	75 	dzq 	 T1T2 	 0 	9 	U 	U 	1.0 	0.0 	14 	J 	M 	0.0 	1.0 	0
main	76 	dzq 	 T1T2 	 0 	10 	E 	H 	0.0 	1.0 	13 	G 	Z 	0.0 	-4.0 	0
main	77 	dzq 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	11 	M 	Q 	0.0 	11.0 	0
main	78 	dzq 	 T1T2 	 0 	8 	H 	H 	1.0 	0.0 	17 	O 	G 	0.0 	1.0 	0
main	79 	dzq 	 T1T2 	 0 	10 	D 	D 	1.0 	0.0 	17 	A 	A 	1.0 	0.0 	0
main	80 	dzq 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	18 	Q 	Q 	1.0 	0.0 	0
main	81 	dzq 	 T1T2 	 0 	8 	D 	D 	1.0 	0.0 	13 	Y 	P 	0.0 	8.0 	0
main	82 	dzq 	 T1T2 	 0 	8 	K 	Z 	0.0 	1.0 	11 	A 	W 	0.0 	-1.0 	0
main	83 	dzq 	 T1T2 	 0 	9 	C 	C 	1.0 	0.0 	16 	K 	K 	1.0 	0.0 	0
main	84 	dzq 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	9 	Q 	Q 	1.0 	0.0 	0
main	85 	dzq 	 T1T2 	 0 	8 	F 	P 	0.0 	-1.0 	15 	A 	A 	1.0 	0.0 	0
main	86 	dzq 	 T1T2 	 0 	9 	Q 	R 	0.0 	1.0 	12 	M 	J 	0.0 	1.0 	0
main	87 	dzq 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	M 	H 	0.0 	2.0 	0
main	88 	dzq 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	15 	X 	X 	1.0 	0.0 	0
