experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	50 	no_C 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	15 	A 	A 	1.0 	0.0 	0
main	51 	no_C 	 T1T2 	 0 	10 	V 	W 	0.0 	1.0 	13 	A 	A 	1.0 	0.0 	0
main	52 	no_C 	 T1T2 	 0 	10 	T 	I 	0.0 	11.0 	15 	L 	B 	0.0 	1.0 	0
main	53 	no_C 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	11 	G 	G 	1.0 	0.0 	0
main	54 	no_C 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	17 	Y 	Y 	1.0 	0.0 	0
main	55 	no_C 	 T1T2 	 0 	10 	W 	W 	1.0 	0.0 	17 	E 	B 	0.0 	1.0 	0
main	56 	no_C 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	9 	P 	X 	0.0 	-1.0 	0
main	57 	no_C 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	13 	I 	I 	1.0 	0.0 	0
main	58 	no_C 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	19 	I 	I 	1.0 	0.0 	0
main	59 	no_C 	 T1T2 	 0 	6 	W 	W 	1.0 	0.0 	11 	O 	U 	0.0 	-4.0 	0
